Pulsed/ Streaming,FTSE Index ,FTSE Code,Base Currency,PDG,Bloomberg Ticker- Total Return,Bloomberg Ticker- Net Return,Bloomberg Ticker- Price Return,RIC Code - Total Return,RIC Code - Net Return,RIC Codes - Price Return
P,FTSE Shariah Asia Pac ex JP AU NZ,SWPXJAN,USD,PDG1,-,-,SWPXJAN Index ,.TFTSWPXJANE,-,.FTSWPXJAN
P,FTSE Shariah Asia Pacific Ex Japan Index,SWPACXJA,USD,PDG1,-,-,SWPACXJA Index ,.TFTSWPACXJAE,-,.FTSWPACXJA
P,FTSE Shariah China Index,SWCHN,USD,PDG1,-,-,SWCHN Index ,.TFTSWCHNE,-,.FTSWCHN
P,FTSE Shariah Developed Asia Pac ex JP Index,SWDPACXJ,USD,PDG1,-,-,SWDPACXJ Index ,.TFTSWDPACXJU,-,.FTSWDPACXJ
P,FTSE Shariah Developed Asia Pacific Index,SWDPAC,USD,PDG1,-,-,SWDPAC Index ,.TFTSWDPACU,-,.FTSWDPAC
P,FTSE Shariah Developed Europe Index,SWDEURS,USD,PDG1,-,-,SWDEURS Index ,.TFTSWDEURSE,-,.FTSWDEURS
P,FTSE Shariah Developed ex US Index,SWDXUS,USD,PDG1,-,-,SWDXUS Index ,.TFTSWDXUSU,-,.FTSWDXUS
P,FTSE Shariah Developed Index,SWD,USD,PDG1,-,-,SWD Index ,.TFTSWDU,-,.FTSWD
P,FTSE Shariah Emerging Index,SWALLE,USD,PDG1,-,-,SWALLE Index ,.TFTSWALLEU,-,.FTSWALLE
P,FTSE Shariah India Index,SWIND,USD,PDG1,-,-,SWIND Index ,.TFTSWINDU,-,.FTSWIND
P,FTSE Shariah Japan 100 Index,SJPN,JPY,PDG1,-,-,SJPN Index ,.TFTSJPNL,-,.FTSJPN
P,FTSE Shariah Japan 100 Index - USD,SJPNU,USD,PDG1,-,-,SJPNU Index ,-,-,.FTSJPNU
P,FTSE Shariah Multinationals 150 Index,SMN1,USD,PDG1,-,-,SMNX Index ,.TFTSMN1U,-,.FTSMN1
P,FTSE Shariah USA Index,SWUSA,USD,PDG1,-,-,SWUSA Index,.TFTSWUSAU,-,.FTSWUSA
P,FTSE Singapore Index,WISGP,SGD,PDG1,FTL3SI,-,WISGP Index,-,-,.FTWISGPL
P,FTSE SmallCap ex Inv Co Index,SMXX,GBP,PDG1,FTPTTSCX,-,SMXX Index ,-,-,.FTSX
P,FTSE SmallCap Index,SMX,GBP,PDG1,FTPTTSC,-,SMX Index ,-,-,.FTSC
P,FTSE South Africa Index,WIZAF,ZAR,PDG1,FTL3SA,-,WIZAF Index,-,-,.FTWIZAFL
S,FTSE South Korea RIC Capped Index,FTCRKOR,USD,PDG101,-,-,-,.TRIFTCRKOR,-,.FTFTCRKOR
S,FTSE South Korea RIC Capped Net Tax Index,FTCRKORN,USD,PDG101,-,-,-,-,.TRIFTCRKORN,-
P,FTSE Spain Index,WIESP,EUR,PDG1,FTL3SP,-,WIESP Index,-,-,.FTWIESPE
P,FTSE Sweden 30 Index,NSWX,SEK,PDG1,-,-,NSWX Index,-,-,.FTNSWX
P,FTSE Sweden Index,WISWE,SEK,PDG1,FTL3SW,-,WISWE Index,-,-,.FTWISWEL
P,FTSE Switzerland Index,WICHE,CHF,PDG1,FTL2SZ,-,WICHE Index,-,-,.FTWICHEL
S,FTSE Switzerland RIC Capped Index,FTCRCHE,USD,PDG101,-,-,-,.TRIFTCRCHE,-,.FTFTCRCHE
S,FTSE Switzerland RIC Capped Net Tax Index,FTCRCHEN,USD,PDG101,-,-,-,-,.TRIFTCRCHEN,-
P,FTSE Taiwan High Dividend Low Volatility Index,HDLVTW,TWD,PDG3,-,-,HDLVTW,-,-,.FTHDLVTW
P,FTSE Taiwan Index,WITWN,TWD,PDG101,FTL3TA,-,WITWN Index,-,-,.FTWITWNL
S,FTSE Taiwan RIC Capped Index,FTCRTWN,USD,PDG101,-,-,-,.TRIFTCRTWN,-,.FTFTCRTWN
S,FTSE Taiwan RIC Capped Net Tax Index,FTCRTWNN,USD,PDG101,-,-,-,-,.TRIFTCRTWNN,-
S,FTSE Taiwan RIC Capped Net Tax TWD Index,FTCRTWTN,TWD,PDG101,-,FTCRTWRN,-,.TRIFTCRTWTN,-,
S,FTSE Taiwan RIC Capped TWD Index,FTCRTWNT,TWD,PDG101,FTCRTWRT,-,FTCRTWRP,.TRIFTCRTWNT,-,.FTFTCRTWNT
S,FTSE Taiwan Target Exposure ESG index,FTTEESG,TWD,PDG101,-,FTTEETTR,FTTEETPR,.FTFTTEESG,-,.TRIFTTEESG
S,FTSE Taiwan USD Net Tax Index,WITWNNTU,USD,PDG101,-,WITWNTUR,-,-,.TRIWITWNNTU,-
P,FTSE TechMARK All Share Index,TASX,GBP,PDG1,TASXTR,-,TASX Index ,-,-,.FTTASX
P,FTSE TechMARK Focus Index,T1X,GBP,PDG1,-,-,T1X Index ,-,-,.FTT1X
P,FTSE TechMARK mediscience Index,TMS1,GBP,PDG1,-,-,TMS1 Index ,-,-,.FTTMS1
P,FTSE Thailand Index,WITHA,THB,PDG101,FTL3TH,-,WITHA Index,.TRIWITHA,-,.FTWITHA
S,FTSE Thailand Mid Small Cap Index Net Tax Total Return,THAMCSCN,THB,PDG101,-,THAMCSCN,-,-,.TRITHAMCSCN,-
S,FTSE Thailand USD Net Tax Index,WITHANTU,USD,PDG101,-,WIPHLTUR,-,-,.TRIWITHANTU,-
S,FTSE Total China Connect Index,FTTCC,CNH,PDG101,-,-,-,-,.TRIFTTCC,.FTFTTCC
S,FTSE Total China Connect Net Tax Index,FTTCCN,CNH,PDG101,-,-,-,-,.TRIFTTCCN,-
P,FTSE Turkey Index,WITUR,TRY,PDG1,FTL3TU,-,WITUR Index,-,-,.FTWITURL
P,FTSE TWSE RAFI Taiwan 100 Index,FRTW100,TWD,PDG14,-,-,FRTW100 Index,-,-,.FTFRTW100
P,FTSE TWSE RAFI Taiwan 50 Index,FRTW50,TWD,PDG14,TFRTW50T,-,FRTW50 Index,-,-,.FTFRTW50
P,FTSE TWSE Taiwan 50 30% Capped Index,TW50C,TWD,PDG3,-,-,-,-,-,.FTTW50C
P,FTSE TWSE Taiwan 50 Index ,TW50 ,TWD,PDG3,-,-,TW50 Index,-,-,.FTTW50 
P,FTSE TWSE Taiwan 50 Index - USD,TW50U,USD,PDG3,-,-,TW50U Index ,-,-,.FTTW50USD
P,FTSE TWSE Taiwan Dividend Plus Index ,TWDP,TWD,PDG3,-,-,TWDP Index ,-,-,.FTTWDP
P,FTSE TWSE Taiwan Eight Industries Index,TWEI,TWD,PDG3,-,-,TWEI Index ,-,-,.FTTWEI
P,FTSE TWSE Taiwan Mid Cap 100 Index,TW100,TWD,PDG3,-,-,TWMC Index ,-,-,.TSE100M
P,FTSE TWSE Taiwan Shariah Index,TWSH,TWD,PDG3,-,-,TWSH Index ,-,-,.FTTWSH
P,FTSE TWSE Taiwan Technology Index,TWTECH,TWD,PDG3,-,-,TWTECH Index ,-,-,.TSETECH
P,FTSE UAE Index ,WIUAE,LOC,PDG1,-,-,WIUAE Index ,-,-,-
S,FTSE UK Dividend + Index,FUDP,GBP,PDG113,TFUDPG,-,FUDP Index ,.TRIFUDP,-,.FTFUDP
S,FTSE UK Dividend+ Net Tax Index,FUDPN,GBP,PDG101,-,FUDPN,-,.TRIFUDPN,-,-
P,FTSE UK Index,WIGBR,GBP,PDG1,FTS2UK,-,WIGBR Index,-,-,.FTWIGBRP
S,FTSE UK Large Cap Equally Weighted Net Tax Index,UKLCEQSN,GBP,PDG101,-,"UKLCEQSN
","UKLCEQSP
",-,.TRIUKLCEQSN,.FTUKLCEQSN
S,FTSE UK Large Cap Super Liquid Net of Tax Index,FTUKLSNG,GBP,PDG101,"TFTUKSLG
",-,FTUKLSNG,-,.TRIFTUKLSNG,.FTFTUKLSNG
-,FTSE UK Mid Cap Super Liquid 3x Daily Short Index,SLQUKMS3,GBP,PDG122,-,-,-,-,-,-
S,FTSE UK Mid Cap Super Liquid Index,FTUKMSLG,GBP,PDG101,"FTUKMSGG
",-,"FTUKLSNG
",.TRIFTUKMSLG,-,.FTFTUKMSLG
S,FTSE UK Mid Cap Super Liquid Net Tax Index,FTUKMSNG,GBP,PDG101,-,FTUKMSNG,-,-,.TRIFTUKMSNG,-
S,FTSE UK Mid Cap Tradable Plus,-,GBP,PDG01RR,-,-,RUKM150,-,-,.RUKM150
S,FTSE UK Mid Cap Tradable Plus Net Return,-,GBP,PDG01RR,-,RUKM150N,-,-,.RUKM150N,-
S,FTSE UK RIC Capped Index,FTCRUK,USD,PDG101,-,-,-,.TRIFTCRUK,-,.FTFTCRUK
S,FTSE UK RIC Capped Net Tax Index,FTCRUKN,USD,PDG101,-,-,-,-,.TRIFTCRUKN,-
S,FTSE UK Yield Weighted Index,UKXYW,GBP,PDG101,-,-,-,.TRIUKXYW,-,.FTUKXYW
S,FTSE UK Yield Weighted Net Tax Index,UKXYWN,GBP,PDG101,-,-,-,.TRIUKXYWN,-,-
P,FTSE US 500 Index,US500,USD,PDG1,-,-,US500 Index ,-,-,.FTUS500
S,FTSE US Risk Premium Index Series: Cash flow Yield Long only Net Tax Index,FTUSFLUTN ,USD,PDG101,-,FRUSFLUN,-,-,.TRIFTUSFLUTN ,-
S,FTSE US Risk Premium Index Series: Cash flow Yield Long only Total Return Index,FTUSFLUT ,USD,PDG101,FRUSFLUT,-,-,.TRIFTUSFLUT ,-,-
S,FTSE US Risk Premium Index Series: Cash flow Yield short only Total Return Index,FTUSFSUT ,USD,PDG101,FRUSFSUT,-,-,.TRIFTUSFSUT ,-,-
S,FTSE US Risk Premium Index Series: Cash flow/Invested Capital long only Total Return Index,FTUSILUT ,USD,PDG101,FRUSILUT,-,-,.TRIFTUSILUT ,-,-
S,FTSE US Risk Premium Index Series: Cash flow/Invested Capital short only Total Return Index,FTUSISUT ,USD,PDG101,FRUSISUT,-,-,.TRIFTUSISUT ,-,-
S,FTSE US Risk Premium Index Series: Cash flow/Invested Capital Trend long only Total Return Index,FTUSYLUT ,USD,PDG101,FRUSYLUT,-,-,.TRIFTUSYLUT ,-,-
S,FTSE US Risk Premium Index Series: Cash flow/Invested Capital Trend short only Total Return Index,FTUSYSUT ,USD,PDG101,FRUSYSUT,-,-,.TRIFTUSYSUT ,-,-
S,FTSE US Risk Premium Index Series: Dividend Yield Long only Total Return Index,FTUSDLUT ,USD,PDG101,FRUSDLUT,-,-,.TRIFTUSDLUT ,-,-
S,FTSE US Risk Premium Index Series: Dividend Yield Short only Total Return Index,FTUSDSUT ,USD,PDG101,FRUSDSUT,-,-,.TRIFTUSDSUT ,-,-
S,FTSE US Risk Premium Index Series: Extended Price Momentum Long only Total Return Index,FTUSXLUT ,USD,PDG101,FRUSXLUT,-,-,.TRIFTUSXLUT ,-,-
S,FTSE US Risk Premium Index Series: Extended Price Momentum Short only Total Return Index,FTUSXSUT ,USD,PDG101,FRUSXSUT,-,-,.TRIFTUSXSUT ,-,-
S,FTSE US Risk Premium Index Series: Forward Dividend Yield Long only Total Return Index,FTUSWLUT ,USD,PDG101,FRUSWLUT,-,-,.TRIFTUSWLUT ,-,-
S,FTSE US Risk Premium Index Series: Forward Dividend Yield Short only Total Return Index,FTUSWSUT ,USD,PDG101,FRUSWSUT,-,-,.TRIFTUSWSUT ,-,-
S,FTSE US Risk Premium Index Series: Forward Earnings Yield Long only Total Return Index,FTUSPLUT ,USD,PDG101,FRUSPLUT,-,-,.TRIFTUSPLUT ,-,-
S,FTSE US Risk Premium Index Series: Forward Earnings Yield Short only Total Return Index,FTUSPSUT ,USD,PDG101,FRUSPSUT,-,-,.TRIFTUSPSUT ,-,-
S,FTSE US Risk Premium Index Series: Low Volatility Long Only Total Return Index,FTUSVLUT ,USD,PDG101,FRUSVLUT,-,-,.TRIFTUSVLUT ,-,-
S,FTSE US Risk Premium Index Series: Low Volatility Short Only Total Return Index,FTUSVSUT ,USD,PDG101,FRUSVSUT,-,-,.TRIFTUSVSUT ,-,-
S,FTSE US Risk Premium Index Series: Price Momentum long only Total Return Index,FTUSMLUT ,USD,PDG101,FRUSMLUT,-,-,.TRIFTUSMLUT ,-,-
S,FTSE US Risk Premium Index Series: Price Momentum short only Total Return Index,FTUSMSUT ,USD,PDG101,FRUSMSUT,-,-,.TRIFTUSMSUT ,-,-
S,FTSE US Risk Premium Index Series: ROE Long only Total Return Index,FTUSELUT,USD,PDG101,FRUSELUT,-,-,.TRIFTUSELUT,-,-
S,FTSE US Risk Premium Index Series: ROE short only Total Return Index,FTUSESUT,USD,PDG101,FRUSESUT,-,-,.TRIFTUSESUT,-,-
S,FTSE US Risk Premium Index Series: Scaled NOA Differential Long only Total Return Index,FTUSALUT ,USD,PDG101,FRUSALUT,-,-,.TRIFTUSALUT ,-,-
S,FTSE US Risk Premium Index Series: Scaled NOA Differential short only Total Return Index,FTUSASUT,USD,PDG101,FRUSASUT,-,-,.TRIFTUSASUT,-,-
S,FTSE US Risk Premium Index Series: Seasonality Long only Total Return Index,FTUSNLUT ,USD,PDG101,FRUSNLUT,-,-,.TRIFTUSNLUT ,-,-
S,FTSE US Risk Premium Index Series: Seasonality Short only Total Return Index,FTUSNSUT ,USD,PDG101,FRUSNSUT,-,-,.TRIFTUSNSUT ,-,-
S,FTSE US Risk Premium Index Series: Size Long only Total Return Index,FTUSZLUT ,USD,PDG101,FRUSZLUT,-,-,.TRIFTUSZLUT ,-,-
S,FTSE US Risk Premium Index Series: Size Short only Total Return Index,FTUSZSUT ,USD,PDG101,FRUSZSUT,-,-,.TRIFTUSZSUT ,-,-
S,FTSE USA All Cap Choice Net Tax Index,FGCUSACN,USD,PDG101,-,-,-,-,.TRIFGCUSACN,-
S,FTSE USA Core Infrastructure Capped Net Tax Index,FUCICN,USD,PDG101,-,-,-,.TRIFUCICN,-,-
P,FTSE USA Index,WIUSA,USD,PDG1,FTS1US,-,WIUSA Index,.TFTWIUSAU,-,.FTWIUSAU
P,FTSE USA Large Cap Super Liquid 2x Daily Leveraged Index,SLQUSL2,USD,PDG122,-,-,SLQUSL2,-,-,.FTSLQUSL2
P,FTSE USA Large Cap Super Liquid 2x Daily Short Index,SLQUSS2,USD,PDG122,-,-,SLQUSS2,-,-,.FTSLQUSS2
P,FTSE USA Large Cap Super Liquid 3x Daily Leveraged Index,SLQUSL3,USD,PDG122,-,-,SLQUSL3,-,-,.FTSLQUSL3  
P,FTSE USA Large Cap Super Liquid 3x Daily Short Index,SLQUSS3,USD,PDG122,-,-,SLQUSS3,-,-,.FTSLQUSS3
P,FTSE USA Large Cap Super Liquid 4x Daily Leveraged Index,SLQUSL4,USD,PDG122,-,-,SLQUSL4,-,-,.FTSLQUSL4
P,FTSE USA Large Cap Super Liquid Daily Short Index ,SLQUSS1,USD,PDG122,-,-,SLQUSS1,-,-,.FTSLQUSS1
S,FTSE USA Large Cap Super Liquid Net Of Tax Index,FTUSLNU,USD,PDG101,-,FTUSLNU,-,.TRIFTUSLNU,-,.FTFTUSLNU
S,FTSE USA Minimum Variance Net Index,WIUSAMVN,USD,PDG101,-,WIUSAMVN,-,-,.TRIWIUSAMVN,-
S,FTSE USA Qual/Vol/Yield Factor 5% Capped Net Tax Index,FUSYQVCN,USD,PDG101,-,-,-,-,.TRIFUSYQVCN,-
S,FTSE USA Small Cap ex Real Estate 2Qual/Vol/Yield 3% Capped Factor Index,FUSRQVY3,USD,PDG101,-,-,-,.TRIFUSRQVY3,-,.FTFUSRQVY3
S,FTSE USA Small Cap Qual/Vol/Yield Factor 3% Capped Index,FUSSCQV3,USD,PDG101,-,-,FUSSCQV3 Index,.TRIFUSSCQV3,-,.FTFUSSCQV3
S,FTSE USA Small Cap Super Liquid Index,FTUSSU,USD,PDG101,-,-,-,-,-,-
S,FTSE USA Small Cap Super Liquid Net Tax Index,FTUSSNU,USD,PDG101,-,-,-,-,-,-
S,FTSE USA Super Liquid Index,FTUSLU,USD,PDG101,"TFTUSLU
",-,FTUSLU,.TRIFTUSLU,-,.FTFTUSLU
S,FTSE USA Yield/Qual/Vol Factor 5% Capped Index,FUSYQVCF,USD,PDG101,-,-,FUSYQVCF,.TRIFUSYQVCF,-,.FTFUSYQVCF
P,FTSE Vietnam 30 Index,FIVNM30,VND,PDG101,-,-,FIVNM30,-,-,.FTFIVNM30
S,FTSE Vietnam 30 USD Net Tax Index,FIVNM3NU,USD,PDG101,-,FIVNM3NR,-,-,.TRIFIVNM3NU,-
P,FTSE Vietnam Index,FVTT,VND,PDG1,-,-,FVTTL,-,-,.FTFVTTR
P,FTSE World Europe Ex Eurobloc Index,WI03,USD,PDG1,-,-,FTWI03 Index ,-,-,.FTAWXEBSR
P,FTSE World Ex South Africa Index,WI02,USD,PDG1,-,-,FTWI02 Index ,-,-,.FTWXSAFSR
P,FTSE World Index,WI01,USD,PDG1,-,-,FTWI01 Index,-,-,.FTWORLDSR
S,FTSE EPRA Nareit Developed Europe ex UK Green EU CTB Net Tax Index,FENGXUKN,EUR,PDG110,-,FENGEXUK,-,-,.TRIFENGXUKN,-
S,FTSE India Quality and Yield Select Index,WIINDQY,USD,PDG101,WIINDQTR,-,-,.TRIWIINDQY,-,.FTWIINDQY
S,FTSE India Quality and Yield Select Net Tax (US RIC) Index,WIINDQYR,USD,PDG101,-,WIINDQYR,-,-,.TRIWIINDQYR,-
S,FTSE/ASEAN 40 Index,ASEAN40,USD,PDG112,-,-,ASEAN40 Index,-,-,.FTASEAN40
S,FTSE/ASEAN 40 Net of Tax Index,ASEAN40N,USD,PDG112,-,-,ASEAN40N,-,-,.TRIASEAN40N
P,FTSE/MV Exchanges Index,MV1X,USD,PDG1,-,-,MV1X Index ,-,-,.FTMV
P,FTSE4Good ASEAN Index,F4GAS,USD,PDG1,-,-,-,-,-,.FTF4GAS
S,FTSE4Good BIVA Index,F4GBIVA,MXN,PDG106,F4GBIVA,-,-,.TRIF4GBIVA,,.FTF4GBIVA
S,FTSE4Good BIVA Net Tax Index,F4GBIVAN,MXN,PDG106,-,-,-,-,.TRIF4GBIVAN,
P,FTSE4Good Bursa Malaysia Index,F4GBM,MYR,PDG16,-,-,F4GBM,-,-,.FTF4GBM
P,FTSE4Good Emerging Index,F4GEM,USD,PDG1,-,-,-,-,-,.FTF4GEM
P,FTSE4Good Emerging Latin America Index,F4GLA,USD,PDG1,-,-,-,-,-,.FTF4GLA
P,FTSE4Good Environmental Leaders Europe 40 Index,4ELE,EUR,PDG1,-,-,4ELE Index,-,-,.FT4ELE
P,FTSE4Good Europe 50 Index,4EU5,EUR,PDG1,T4EU5X,-,4EU5X Index,-,-,.FT4GDEU50
P,FTSE4Good Europe Benchmark Index,4GEU,EUR,PDG1,T4GEU,-,4GEU Index,-,-,.FT4GDBEU
P,FTSE4Good Global 100 Index,4GL1,USD,PDG1,T4GL1,-,4GL1 Index,-,-,.FT4GDGLOB100
P,FTSE4Good Global Benchmark Index,4GGL,USD,PDG1,T4GGL,-,4GGL Index,-,-,.FT4GDBGL
S,FTSE4Good Indonesia Index,F4GINDO,IDR,PDG101,F4GINDOT,-,F4GINDO,.TRIF4GINDO,-,.FTF4GINDO
P,FTSE4Good Japan Benchmark Index,4GJA,JPY,PDG1,T4GJA,-,4GJA Index,-,-,.FT4GDBJP
P,FTSE4Good TIP Taiwan ESG Index,F4GTTE,TWD,PDG3,-,-,F4GTTE,-,-,.FTF4GTTE
P,FTSE4Good UK 50 Index,4UK5,GBP,PDG1,T4UK5X,-,4UK5X Index,-,-,.FT4GDUK50
P,FTSE4Good UK Benchmark Index,4GUK,GBP,PDG1,T4GUK,-,4GUK Index,-,-,.FT4GDBUK
P,FTSE4Good US 100 Index,4US1,USD,PDG1,T4US1,-,4US1 Index,-,-,.FT4GDUS100
P,FTSE4Good US Benchmark Index,4GUS,USD,PDG1,T4GUS,-,4GUS Index,-,-,.FT4GDBUS
P,FTSEurotop 100 Index,E1X,EUR,PDG1,ETOP100,-,E100 Index,-,-,.FTEU1
P,FTSEurofirst 100 Index,EFC1,EUR,PDG7,FTEFC1TR,-,FTEFC1 Index,-,-,.FTEFC1R
P,FTSEurofirst 300 Aerospace and Defense Index,E3X502010,EUR,PDG1,-,-,E3AERO,-,-,.FTE3X502010
P,FTSEurofirst 300 Alternative Energy Index,E3X601020,EUR,PDG1,-,-,E3ALNRG,-,-,.FTE3X601020
P,FTSEurofirst 300 Automobiles and Parts Index,E3X401010,EUR,PDG1,-,-,E3AUTO,-,-,.FTE3X401010
P,FTSEurofirst 300 Automobiles and Parts Index,E4010,EUR,PDG1,-,-,EFAUTOS,-,-,.FTE4010
P,FTSEurofirst 300 Banks Index,E3010,EUR,PDG1,-,-,EFBANKS,-,-,.FTE3010
P,FTSEurofirst 300 Banks Index,E3X301010,EUR,PDG1,-,-,E3BANK,-,-,.FTE3X301010
P,FTSEurofirst 300 Basic Materials Index,E3X55,EUR,PDG1,-,-,FT3BIN,-,-,.FTE3X55
P,FTSEurofirst 300 Basic Resources Index,E5510,EUR,PDG1,-,-,EFBASRS,-,-,.FTE5510
P,FTSEurofirst 300 Beverages Index,E3X451010,EUR,PDG1,-,-,E3BEVG,-,-,.FTE3X451010
P,FTSEurofirst 300 Chemicals Index,E3X552010,EUR,PDG1,-,-,E3CHEM,-,-,.FTE3X552010
P,FTSEurofirst 300 Chemicals Index,E5520,EUR,PDG1,-,-,EFCHEMS,-,-,.FTE5520
P,FTSEurofirst 300 Construction and Materials Index,E3X501010,EUR,PDG1,-,-,E3CONS,-,-,.FTE3X501010
P,FTSEurofirst 300 Construction and Materials Index,E5010,EUR,PDG1,-,-,EFCNMATS,-,-,.FTE5010
P,FTSEurofirst 300 Consumer Discretionary Index,E3X40,EUR,PDG1,-,-,FT3CYC,-,-,.FTE3X40
P,FTSEurofirst 300 Consumer Products and Services Index,E4020,EUR,PDG1,-,-,-,-,-,.FTE4020
P,FTSEurofirst 300 Consumer Services Index,E3X402010,EUR,PDG1,-,-,-,-,-,.FTE3X402010
P,FTSEurofirst 300 Consumer Staples Index,E3X45,EUR,PDG1,-,-,FT3CCG,-,-,.FTE3X45
P,FTSEurofirst 300 Electricity Index,E3X651010,EUR,PDG1,-,-,E3ELEC,-,-,.FTE3X651010
P,FTSEurofirst 300 Electronic and Electrical Equipment Index,E3X502020,EUR,PDG1,-,-,E3ELTR,-,-,.FTE3X502020
P,FTSEurofirst 300 Energy Index,E3X60,EUR,PDG1,-,-,FT3RSC,-,-,.FTE3X60
P,FTSEurofirst 300 Energy Index,E6010,EUR,PDG1,-,-,EFOILGS,-,-,.FTE6010
P,FTSEurofirst 300 Eurozone Automobiles and Parts Index,EB4010,EUR,PDG1,-,-,EEAUTOS,-,-,.FTEB4010
P,FTSEurofirst 300 Eurozone Banks Index,EB3010,EUR,PDG1,-,-,EEBANKS,-,-,.FTEB3010
P,FTSEurofirst 300 Eurozone Basic Resources Index,EB5510,EUR,PDG1,-,-,EEBASRS,-,-,.FTEB5510
P,FTSEurofirst 300 Eurozone Chemicals Index,EB5520,EUR,PDG1,-,-,EECHEMS,-,-,.FTEB5520
P,FTSEurofirst 300 Eurozone Construction and Materials Index,EB5010,EUR,PDG1,-,-,EECNMATS,-,-,.FTEB5010
P,FTSEurofirst 300 Eurozone Consumer Products and Services Index,EB4020,EUR,PDG1,-,-,-,-,-,.FTEB4020
P,FTSEurofirst 300 Eurozone Energy Index,EB6010,EUR,PDG1,-,-,EEOILGS,-,-,.FTEB6010
P,FTSEurofirst 300 Eurozone Financial Services Index,EB3020,EUR,PDG1,-,-,EEFINS,-,-,.FTEB3020
P,"FTSEurofirst 300 Eurozone Food, Beverage and Tobacco Index",EB4510,EUR,PDG1,-,-,EEFDBVS,-,-,.FTEB4510
P,FTSEurofirst 300 Eurozone Health Care Index,EB2010,EUR,PDG1,-,-,EEHLTHS,-,-,.FTEB2010
P,FTSEurofirst 300 Eurozone Index,3EC,EUR,PDG1,ETOPE300,-,FT3EC Index,.TFT3EC,-,.FTEUEC
P,FTSEurofirst 300 Eurozone Industrial Goods and Services Index,EB5020,EUR,PDG1,-,-,EEIGSS,-,-,.FTEB5020
P,FTSEurofirst 300 Eurozone Insurance Index,EB3030,EUR,PDG1,-,-,EEINSUS,-,-,.FTEB3030
P,FTSEurofirst 300 Eurozone Media Index,EB4030,EUR,PDG1,-,-,EEMEDAS,-,-,.FTEB4030
P,"FTSEurofirst 300 Eurozone Personal Care, Drug and Grocery Stores Index",EB4520,EUR,PDG1,-,-,EEPHSGS,-,-,.FTEB4520
P,FTSEurofirst 300 Eurozone Real Estate Index,EB3510,EUR,PDG1,-,-,EB8600,-,-,.FTEB3510
P,FTSEurofirst 300 Eurozone Retail Index,EB4040,EUR,PDG1,-,-,EERETLS,-,-,.FTEB4040
P,FTSEurofirst 300 Eurozone Technology Index,EB1010,EUR,PDG1,-,-,EETECHS,-,-,.FTEB1010
P,FTSEurofirst 300 Eurozone Telecommunications Index,EB1510,EUR,PDG1,-,-,EETELES,-,-,.FTEB1510
P,FTSEurofirst 300 Eurozone Travel and Leisure Index,EB4050,EUR,PDG1,-,-,EETRLES,-,-,.FTEB4050
P,FTSEurofirst 300 Eurozone Utilities Index,EB6510,EUR,PDG1,-,-,EEUTLOS,-,-,.FTEB6510
P,FTSEurofirst 300 Ex Eurozone Index,3XEC,EUR,PDG1,ETOPEXEB,-,FT3XEC Index,-,-,.FTEUXEC
P,FTSEurofirst 300 ex UK Index,3XUK,EUR,PDG1,ETOPEXUK,-,FT3XUK Index,-,-,.FTEUXUK
P,FTSEurofirst 300 Finance and Credit Services Index,E3X302010,EUR,PDG1,-,-,E3OTHR,-,-,.FTE3X302010
